ProductName,ProductNumber,Domain,LanguageCode,URL(oldwebsite),URL(currentwebsite)
Valdoxan,EMEA/H/C/000915,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000915/WC500046227.pdf,https://www.ema.europa.eu/en/documents/product-information/valdoxan-epar-product-information_en.pdf
Valtropin,EMEA/H/C/000602,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000602/WC500047161.pdf,https://www.ema.europa.eu/en/documents/product-information/valtropin-epar-product-information_en.pdf
Vaniqa,EMEA/H/C/000325,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000325/WC500047424.pdf,https://www.ema.europa.eu/en/documents/product-information/vaniqa-epar-product-information_en.pdf
"Vantavo (previously Alendronate sodium and colecalciferol, MSD)",EMEA/H/C/001180,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001180/WC500023479.pdf,https://www.ema.europa.eu/en/documents/product-information/vantavo-epar-product-information_en.pdf
Vantobra,EMEA/H/C/002633,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002633/WC500184460.pdf,https://www.ema.europa.eu/en/documents/product-information/vantobra-epar-product-information_en.pdf
Vantobra (previously Tobramycin PARI),EMEA/H/C/005086,human,en,,https://www.ema.europa.eu/en/documents/product-information/vantobra-previously-tobramycin-pari-epar-product-information_en.pdf
Vargatef,EMEA/H/C/002569,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002569/WC500179970.pdf,https://www.ema.europa.eu/en/documents/product-information/vargatef-epar-product-information_en.pdf
VarroMed,EMEA/V/C/002723,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002723/WC500225542.pdf,https://www.ema.europa.eu/en/documents/product-information/varromed-epar-product-information_en.pdf
Varuby,EMEA/H/C/004196,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004196/WC500228742.pdf,https://www.ema.europa.eu/en/documents/product-information/varuby-epar-product-information_en.pdf
Vaxchora,EMEA/H/C/003876,human,en,,https://www.ema.europa.eu/en/documents/product-information/vaxchora-epar-product-information_en.pdf
Vaxelis,EMEA/H/C/003982,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003982/WC500202435.pdf,https://www.ema.europa.eu/en/documents/product-information/vaxelis-epar-product-information_en.pdf
Vaxneuvance,EMEA/H/C/005477,human,en,,https://www.ema.europa.eu/en/documents/product-information/vaxneuvance-epar-product-information_en.pdf
Vaxxitek HVT+IBD,EMEA/V/C/000065,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000065/WC500069351.pdf,https://www.ema.europa.eu/en/documents/product-information/vaxxitek-hvtibd-epar-product-information_en.pdf
Vaxzevria (previously COVID-19 Vaccine AstraZeneca),EMEA/H/C/005675,human,en,,https://www.ema.europa.eu/en/documents/product-information/vaxzevria-previously-covid-19-vaccine-astrazeneca-epar-product-information_en.pdf
Vazkepa,EMEA/H/C/005398,human,en,,https://www.ema.europa.eu/en/documents/product-information/vazkepa-epar-product-infomartion_en.pdf
Vectibix,EMEA/H/C/000741,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000741/WC500047710.pdf,https://www.ema.europa.eu/en/documents/product-information/vectibix-epar-product-information_en.pdf
Vectormune FP ILT,EMEA/V/C/005482,veterinary,en,,https://www.ema.europa.eu/en/documents/product-information/vectormune-fp-ilt-epar-product-information_en.pdf
Vectormune FP ILT + AE,EMEA/V/C/005077,veterinary,en,,https://www.ema.europa.eu/en/documents/product-information/vectormune-fp-ilt-ae-epar-product-information_en.pdf
Vectormune ND,EMEA/V/C/003829,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003829/WC500195594.pdf,https://www.ema.europa.eu/en/documents/product-information/vectormune-nd-epar-product-information_en.pdf
Vectra3D,EMEA/V/C/002555,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002555/WC500163785.pdf,https://www.ema.europa.eu/en/documents/product-information/vectra-3d-epar-product-information_en.pdf
VectraFelis,EMEA/V/C/002746,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002746/WC500169375.pdf,https://www.ema.europa.eu/en/documents/product-information/vectra-felis-epar-product-information_en.pdf
Vedrop,EMEA/H/C/000920,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000920/WC500047919.pdf,https://www.ema.europa.eu/en/documents/product-information/vedrop-epar-product-information_en.pdf
Veklury,EMEA/H/C/005622,human,en,,https://www.ema.europa.eu/en/documents/product-information/veklury-epar-product-information_en.pdf
Velactis,EMEA/V/C/003739,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003739/WC500201802.pdf,https://www.ema.europa.eu/en/documents/product-information/velactis-epar-product-information_en.pdf
Velcade,EMEA/H/C/000539,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000539/WC500048471.pdf,https://www.ema.europa.eu/en/documents/product-information/velcade-epar-product-information_en.pdf
Velmetia,EMEA/H/C/000862,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000862/WC500048250.pdf,https://www.ema.europa.eu/en/documents/product-information/velmetia-epar-product-information_en.pdf
Velosulin,EMEA/H/C/000423,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000423/WC500058507.pdf,https://www.ema.europa.eu/en/documents/product-information/velosulin-epar-product-information_en.pdf
Velphoro,EMEA/H/C/002705,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002705/WC500175254.pdf,https://www.ema.europa.eu/en/documents/product-information/velphoro-epar-product-information_en.pdf
Veltassa,EMEA/H/C/004180,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004180/WC500232689.pdf,https://www.ema.europa.eu/en/documents/product-information/veltassa-epar-product-information_en.pdf
Vemlidy,EMEA/H/C/004169,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004169/WC500223213.pdf,https://www.ema.europa.eu/en/documents/product-information/vemlidy-epar-product-information_en.pdf
Venclyxto,EMEA/H/C/004106,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004106/WC500218800.pdf,https://www.ema.europa.eu/en/documents/product-information/venclyxto-epar-product-information_en.pdf
Ventavis,EMEA/H/C/000474,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000474/WC500048691.pdf,https://www.ema.europa.eu/en/documents/product-information/ventavis-epar-product-information_en.pdf
Vepacel,EMEA/H/C/002089,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002089/WC500124223.pdf,https://www.ema.europa.eu/en/documents/product-information/vepacel-epar-product-information_en.pdf
Vepured,EMEA/V/C/004364,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/004364/WC500234999.pdf,https://www.ema.europa.eu/en/documents/product-information/vepured-epar-product-information_en.pdf
Veraflox,EMEA/V/C/000159,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000159/WC500109014.pdf,https://www.ema.europa.eu/en/documents/product-information/veraflox-epar-product-information_en.pdf
VeraSeal,EMEA/H/C/004446,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004446/WC500241765.pdf,https://www.ema.europa.eu/en/documents/product-information/veraseal-epar-product-information_en.pdf
Verkazia,EMEA/H/C/004411,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004411/WC500251644.pdf,https://www.ema.europa.eu/en/documents/product-information/verkazia-epar-product-information_en.pdf
Verquvo,EMEA/H/C/005319,human,en,,https://www.ema.europa.eu/en/documents/product-information/verquvo-epar-product-information_en.pdf
Versican Plu sDHPPi,EMEA/V/C/003679,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003679/WC500176106.pdf,https://www.ema.europa.eu/en/documents/product-information/versican-plus-dhppi-epar-product-information_en.pdf
Versican Plus DHPPi/L4,EMEA/V/C/003678,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003678/WC500171182.pdf,https://www.ema.europa.eu/en/documents/product-information/versican-plus-dhppi/l4-epar-product-information_en.pdf
Versican Plus DHPPi/L4R,EMEA/V/C/002759,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/002759/WC500171003.pdf,https://www.ema.europa.eu/en/documents/product-information/versican-plus-dhppi/l4r-epar-product-information_en.pdf
Versican Plus L4,EMEA/V/C/003680,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003680/WC500175887.pdf,https://www.ema.europa.eu/en/documents/product-information/versican-plus-l4-epar-product-information_en.pdf
Versican Plus Pi,EMEA/V/C/003681,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003681/WC500175798.pdf,https://www.ema.europa.eu/en/documents/product-information/versican-plus-pi-epar-product-information_en.pdf
Versican Plus Pi/L4,EMEA/V/C/003683,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003683/WC500175895.pdf,https://www.ema.europa.eu/en/documents/product-information/versican-plus-pi/l4-epar-product-information_en.pdf
Versican Plus Pi/L4R,EMEA/V/C/003682,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/003682/WC500175891.pdf,https://www.ema.europa.eu/en/documents/product-information/versican-plus-pi/l4r-epar-product-information_en.pdf
Verzenios,EMEA/H/C/004302,human,en,,https://www.ema.europa.eu/documents/product-information/verzenios-epar-product-information_en.pdf
Veyvondi,EMEA/H/C/004454,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004454/WC500255622.pdf,https://www.ema.europa.eu/en/documents/product-information/veyvondi-epar-product-information_en.pdf
Vfend,EMEA/H/C/000387,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000387/WC500049756.pdf,https://www.ema.europa.eu/en/documents/product-information/vfend-epar-product-information_en.pdf
Viagra,EMEA/H/C/000202,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000202/WC500049830.pdf,https://www.ema.europa.eu/en/documents/product-information/viagra-epar-product-information_en.pdf
Vibativ,EMEA/H/C/001240,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001240/WC500115364.pdf,https://www.ema.europa.eu/en/documents/product-information/vibativ-epar-product-information_en.pdf
Victoza,EMEA/H/C/001026,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/001026/WC500050017.pdf,https://www.ema.europa.eu/en/documents/product-information/victoza-epar-product-information_en.pdf
Victrelis,EMEA/H/C/002332,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002332/WC500109786.pdf,https://www.ema.europa.eu/en/documents/product-information/victrelis-epar-product-information_en.pdf
Vidaza,EMEA/H/C/000978,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000978/WC500050239.pdf,https://www.ema.europa.eu/en/documents/product-information/vidaza-epar-product-information_en.pdf
Viekirax,EMEA/H/C/003839,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/003839/WC500183997.pdf,https://www.ema.europa.eu/en/documents/product-information/viekirax-epar-product-information_en.pdf
Vihuma,EMEA/H/C/004459,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/004459/WC500225795.pdf,https://www.ema.europa.eu/en/documents/product-information/vihuma-epar-product-information_en.pdf
Vimizim,EMEA/H/C/002779,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002779/WC500169239.pdf,https://www.ema.europa.eu/en/documents/product-information/vimizim-epar-product-information_en.pdf
Vimpat,EMEA/H/C/000863,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000863/WC500050338.pdf,https://www.ema.europa.eu/en/documents/product-information/vimpat-epar-product-information_en.pdf
Vipdomet,EMEA/H/C/002654,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002654/WC500152141.pdf,https://www.ema.europa.eu/en/documents/product-information/vipdomet-epar-product-information_en.pdf
Vipidia,EMEA/H/C/002182,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002182/WC500152271.pdf,https://www.ema.europa.eu/en/documents/product-information/vipidia-epar-product-information_en.pdf
Viracept,EMEA/H/C/000164,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000164/WC500050679.pdf,https://www.ema.europa.eu/en/documents/product-information/viracept-epar-product-information_en.pdf
Viraferon,EMEA/H/C/000282,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000282/WC500058144.pdf,https://www.ema.europa.eu/en/documents/product-information/viraferon-epar-product-information_en.pdf
Viraferon Peg,EMEA/H/C/000329,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000329/WC500051384.pdf,https://www.ema.europa.eu/en/documents/product-information/viraferonpeg-epar-product-information_en.pdf
Viramune,EMEA/H/C/000183,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000183/WC500051481.pdf,https://www.ema.europa.eu/en/documents/product-information/viramune-epar-product-information_en.pdf
Virbagen Omega,EMEA/V/C/000061,veterinary,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/veterinary/000061/WC500069608.pdf,https://www.ema.europa.eu/en/documents/product-information/virbagen-omega-epar-product-information_en.pdf
Viread,EMEA/H/C/000419,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000419/WC500051737.pdf,https://www.ema.europa.eu/en/documents/product-information/viread-epar-product-information_en.pdf
Vistide,EMEA/H/C/000121,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000121/WC500052072.pdf,https://www.ema.europa.eu/en/documents/product-information/vistide-epar-product-information_en.pdf
Visudyne,EMEA/H/C/000305,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/000305/WC500052407.pdf,https://www.ema.europa.eu/en/documents/product-information/visudyne-epar-product-information_en.pdf
Vitekta,EMEA/H/C/002577,human,en,http://www.ema.europa.eu/docs/en_GB/document_library/EPAR_-_Product_Information/human/002577/WC500155576.pdf,https://www.ema.europa.eu/en/documents/product-information/vitekta-epar-product-information_en.pdf
